id,name,declaryngType,methodDescriptor,returnType,numArgument,hasConstants
13640374,readValue,AbstractNodeFactory,(Ljava/io/Reader;Ljava/lang/String;Z)Lnet/javacrumbs/jsonunit/core/internal/Node;,Node,3,1
13640374,readValue,AbstractAssertJTest,(Ljava/lang/String;)Ljava/lang/Object;,Object,1,0
13640374,readValue,AbstractAssertJTest,(Ljava/lang/String;)Ljava/lang/Object;,Object,1,1
13640374,readValue,AbstractJsonAssertTest,(Ljava/lang/String;)Ljava/lang/Object;,Object,1,0
13640374,readValue,AbstractJsonAssertTest,(Ljava/lang/String;)Ljava/lang/Object;,Object,1,1
13640374,readValue,AbstractJsonFluentAssertTest,(Ljava/lang/String;)Ljava/lang/Object;,Object,1,0
13640374,readValue,AbstractJsonFluentAssertTest,(Ljava/lang/String;)Ljava/lang/Object;,Object,1,1
13640374,readValue,AbstractJsonMatchersTest,(Ljava/lang/String;)Ljava/lang/Object;,Object,1,0
13640374,readValue,AbstractJsonMatchersTest,(Ljava/lang/String;)Ljava/lang/Object;,Object,1,1
13640374,getValue,ValueExtractor,(Lnet/javacrumbs/jsonunit/core/internal/Node;)Ljava/lang/Object;,Object,1,0
13640374,elements,"AbstractIterableAssert<JsonListAssert,List<?>,Object,JsonAssert>",([I)Lnet/javacrumbs/jsonunit/assertj/JsonListAssert;,JsonListAssert,6,0
13640374,elements,"AbstractIterableAssert<JsonListAssert,List<?>,Object,JsonAssert>",([I)Lnet/javacrumbs/jsonunit/assertj/JsonListAssert;,JsonListAssert,6,1
13640374,as,Descriptable<JsonAssert>,(Ljava/lang/String;[Ljava/lang/Object;)Lnet/javacrumbs/jsonunit/assertj/JsonAssert;,JsonAssert,2,0
13640374,as,Descriptable<JsonAssert>,(Lorg/assertj/core/description/Description;)Lnet/javacrumbs/jsonunit/assertj/JsonAssert;,JsonAssert,1,0
13640374,as,"AbstractListAssert<JsonListAssert,List<?>,Object,JsonAssert>",(Ljava/lang/String;[Ljava/lang/Object;)Lnet/javacrumbs/jsonunit/assertj/JsonListAssert;,JsonListAssert,2,0
13640374,as,"AbstractListAssert<JsonListAssert,List<?>,Object,JsonAssert>",(Ljava/lang/String;[Ljava/lang/Object;)Lnet/javacrumbs/jsonunit/assertj/JsonListAssert;,JsonListAssert,2,1
13640374,as,"AbstractMapAssert<JsonMapAssert,Map<String,Object>,String,Object>",(Ljava/lang/String;[Ljava/lang/Object;)Lnet/javacrumbs/jsonunit/assertj/JsonMapAssert;,JsonMapAssert,2,0
13640374,as,"AbstractMapAssert<JsonMapAssert,Map<String,Object>,String,Object>",(Ljava/lang/String;[Ljava/lang/Object;)Lnet/javacrumbs/jsonunit/assertj/JsonMapAssert;,JsonMapAssert,2,1
13640374,put,"Map<String,Node>",(Ljava/lang/String;Lnet/javacrumbs/jsonunit/core/internal/Node;)Lnet/javacrumbs/jsonunit/core/internal/Node;,Node,2,0
13640374,contains,"AbstractIterableAssert<JsonListAssert,List<?>,Object,JsonAssert>",([Ljava/lang/Object;)Lnet/javacrumbs/jsonunit/assertj/JsonListAssert;,JsonListAssert,1,0
13640374,contains,"AbstractIterableAssert<JsonListAssert,List<?>,Object,JsonAssert>",([Ljava/lang/Object;)Lnet/javacrumbs/jsonunit/assertj/JsonListAssert;,JsonListAssert,1,1
13640374,contains,"AbstractIterableAssert<JsonListAssert,List<?>,Object,JsonAssert>",([Ljava/lang/Object;)Lnet/javacrumbs/jsonunit/assertj/JsonListAssert;,JsonListAssert,5,0
13640374,contains,"AbstractIterableAssert<JsonListAssert,List<?>,Object,JsonAssert>",([Ljava/lang/Object;)Lnet/javacrumbs/jsonunit/assertj/JsonListAssert;,JsonListAssert,5,1
13640374,contains,"AbstractMapAssert<JsonMapAssert,Map<String,Object>,String,Object>",([Ljava/util/Map$Entry;)Lnet/javacrumbs/jsonunit/assertj/JsonMapAssert;,JsonMapAssert,1,0
13640374,contains,"AbstractMapAssert<JsonMapAssert,Map<String,Object>,String,Object>",([Ljava/util/Map$Entry;)Lnet/javacrumbs/jsonunit/assertj/JsonMapAssert;,JsonMapAssert,2,0
13640374,apply,"Function<Configuration,Configuration>",(Lnet/javacrumbs/jsonunit/core/Configuration;)Lnet/javacrumbs/jsonunit/core/Configuration;,Configuration,1,0
13640374,when,"AbstractSpringMatchers<JsonUnitResultMatchers,ResultMatcher>",(Lnet/javacrumbs/jsonunit/core/Option;[Lnet/javacrumbs/jsonunit/core/Option;)Lnet/javacrumbs/jsonunit/spring/JsonUnitResultMatchers;,JsonUnitResultMatchers,1,0
13640374,when,"AbstractSpringMatchers<JsonUnitResultMatchers,ResultMatcher>",(Lnet/javacrumbs/jsonunit/core/Option;[Lnet/javacrumbs/jsonunit/core/Option;)Lnet/javacrumbs/jsonunit/spring/JsonUnitResultMatchers;,JsonUnitResultMatchers,1,0
13640374,when,"AbstractSpringMatchers<WebTestClientJsonMatcher,Consumer<EntityExchangeResult<byte[]>>>",(Lnet/javacrumbs/jsonunit/core/Option;[Lnet/javacrumbs/jsonunit/core/Option;)Lnet/javacrumbs/jsonunit/spring/WebTestClientJsonMatcher;,WebTestClientJsonMatcher,1,0
13640374,when,"AbstractSpringMatchers<WebTestClientJsonMatcher,Consumer<EntityExchangeResult<byte[]>>>",(Lnet/javacrumbs/jsonunit/core/Option;[Lnet/javacrumbs/jsonunit/core/Option;)Lnet/javacrumbs/jsonunit/spring/WebTestClientJsonMatcher;,WebTestClientJsonMatcher,1,0
13640374,containsValue,"AbstractMapAssert<JsonMapAssert,Map<String,Object>,String,Object>",(Ljava/lang/Object;)Lnet/javacrumbs/jsonunit/assertj/JsonMapAssert;,JsonMapAssert,1,0
